date,tic,open,high,low,close,volume,macd,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2020-04-16,MSFT,167.176,170.04,165.831,52632376.304596,169.806,-5407214.830472164,49.18172101206127,-76.04698719894921,38.43464290020104,68992143.10523257,57620981.207948014
2020-04-17,AAPL,68.8522,69.397,66.9567,222501672.0,68.3952,-22877519.400283426,50.50335214934324,-25.56731451972821,14.970039554121753,249842938.76666668,214689769.31666666
2020-04-17,GOOG,64.2425,64.7215,63.5615,38980840.0,64.1625,-4734714.644022688,48.139416335759506,-91.13495651231611,20.977975786206528,58842739.333333336,48659856.333333336
2020-04-17,MSFT,172.159,172.636,168.672,55015882.078873,171.289,-5066270.390430152,49.63512130544548,-66.51125632755124,41.57302102900825,69164123.27779229,58117296.75448858
2020-04-20,AAPL,67.2227,68.1234,66.9547,134395199.0,66.9741,-25529939.19895768,46.88960508624695,-100.49945657053165,14.959622702282324,246529549.56666666,215125557.21666667
2020-04-20,GOOG,63.55,64.08,63.0685,33909760.0,63.3305,-5327875.175569221,47.21064898487472,-107.33155234580927,17.46335098154767,58199312.666666664,48774567.666666664
2020-04-20,MSFT,169.415,171.437,167.823,38233416.533082,167.893,-6076295.906590104,46.60632860947838,-133.35299636566606,39.09420329219021,67907683.72283779,58411584.94544876
2020-04-21,AAPL,66.8181,67.0517,64.1938,187089166.0,64.9079,-23124658.781927615,49.141149023320885,-50.11969060315722,1.402023113359982,242885680.03333333,215713145.7
2020-04-21,GOOG,62.35,62.7135,60.4855,43060060.0,60.817,-5003859.514287613,49.045687540662726,-63.1614677251825,1.0255062318284331,57391071.333333336,48897354.0
2020-04-21,MSFT,166.396,166.563,159.315,58600627.438418,160.957,-5177940.0315536335,50.40569619303539,-39.43663445936444,17.125729294708606,67413624.8589984,58954066.34231587
2020-04-22,AAPL,66.1739,67.2099,65.8319,121001022.0,66.774,-26235520.84683606,46.57915328843151,-102.65916541485544,2.1091527820071754,237088997.76666668,214933278.48333332
2020-04-22,GOOG,62.277,64.2807,62.1,41862800.0,63.1605,-4788233.596822783,48.81599998930144,-65.7147391871705,9.261183358252856,57045582.666666664,49010000.333333336
2020-04-22,MSFT,164.374,166.886,163.838,36129364.969359,166.416,-6203225.122984141,46.619458118150014,-127.7056188315162,17.65353557499081,66346553.49060213,58997265.27029033
2020-04-23,AAPL,66.721,68.1402,66.4793,129019316.0,66.5176,-27735473.458422333,46.926443834562406,-89.81709648998267,6.3319736814127126,232555731.5,214281973.71666667
2020-04-23,GOOG,63.5775,64.6655,63.2835,31324060.0,63.8155,-5403480.702389225,46.8194225572615,-104.53109029991076,11.200553120074076,56348898.666666664,49006260.666666664
2020-04-23,MSFT,166.994,167.893,163.925,34189209.271914,164.404,-7090183.341470614,46.30877051861151,-126.37783434711906,19.36500460029473,65522393.77495743,59133206.41583213
2020-04-24,AAPL,67.04,68.4474,66.991,130770804.0,68.4378,-28455011.788992435,47.00429610913964,-87.08026019203575,7.736890299776324,222495677.0,212721015.0
2020-04-24,GOOG,63.0585,64.02,62.4725,32807880.0,63.9655,-5705783.336575121,47.13435203603171,-94.78080763487955,6.091980714223384,54624662.666666664,49193503.0
2020-04-24,MSFT,165.029,167.434,163.73,35768314.50717,167.424,-7578545.841934249,46.608360785471035,-113.15823532030113,18.853669603094154,63474600.22862887,59117247.03755259
2020-04-27,AAPL,68.1517,68.8168,67.705,121032249.0,68.4867,-29469696.510793418,46.611024694893025,-94.61537907569672,9.482042471004,213756016.0,212549483.41666666
2020-04-27,GOOG,64.8,64.8075,63.45,32011260.0,63.794,-5941003.029598244,46.97983903343409,-94.33751087207148,10.366209571825362,53224954.666666664,49280550.333333336
2020-04-27,MSFT,169.376,169.668,166.201,34610000.541644,166.936,-7966982.607189894,46.41184760508902,-112.33327774517736,22.898528880631527,61405536.111332566,58794999.535738654
2020-04-28,AAPL,68.9464,69.1301,67.2847,115778184.0,67.3759,-30347085.97800365,46.39438182725786,-96.96728983659196,7.019995485066706,206505759.06666666,211032417.26666668
2020-04-28,GOOG,64.3965,64.4025,61.61,59026180.0,61.6835,-3906455.6282707974,52.44834697026845,32.00058695814829,0.8995778624773139,52357584.0,49458582.0
2020-04-28,MSFT,168.4,168.476,162.463,35859414.861842,162.861,-8081000.7851377055,46.66278284284176,-102.31592879990484,12.838235572862141,59545692.45640556,58762873.62665898
2020-04-29,AAPL,68.8617,70.0582,68.6587,141905800.0,69.5867,-28607817.241392344,47.64617270177119,-65.8684861857622,11.706830149643094,200070176.13333333,210392947.16666666
2020-04-29,GOOG,67.073,67.9995,66.267,75872600.0,67.074,-926336.3602022901,55.41485279055846,113.52677570569897,16.839425529138698,52312344.666666664,49704720.0
2020-04-29,MSFT,166.133,170.401,164.853,53473739.746987,170.188,-6675453.076582238,50.07247878470703,-22.89608191257354,16.59663277248959,58510926.60890367,59128758.352958284
2020-04-30,AAPL,70.1298,71.231,69.7362,189231286.0,71.056,-23149719.787252754,49.840944531288734,-8.282494105889777,17.33545411292886,196032936.3,211187563.63333333
2020-04-30,GOOG,66.244,67.641,66.1245,53378120.0,67.433,-372601.2078413516,51.018441032525104,11.221540576697695,15.975958102448546,51269325.333333336,49283370.666666664
2020-04-30,MSFT,172.636,173.029,169.025,56173460.943033,171.878,-5283144.483705781,50.57346027214196,-6.671729366600607,21.53422535865137,57547614.76420356,59430135.35777455
2020-05-01,AAPL,69.2312,72.3113,69.1341,248723062.0,69.9108,-13870721.433406085,52.43406157058858,67.05475862193538,22.217915516109255,194956509.43333334,213280920.28333333
2020-05-01,GOOG,66.425,67.6035,65.55,41452780.0,66.0305,-884456.9569365829,48.89118009410901,-49.266908885167325,12.39625305558263,50217014.0,49312198.0
2020-05-01,MSFT,168.604,171.329,166.896,41049478.270399,167.444,-5336830.203056902,47.79421111738727,-76.86780589401391,15.607280987681978,55929699.3506556,59431475.48442238
2020-05-04,AAPL,69.9363,71.0285,69.2469,138067843.0,70.8999,-15258244.992170125,47.690119227178926,-69.25169621348763,22.217915516109258,185717890.33333334,213761451.66666666
2020-05-04,GOOG,65.4115,66.383,64.95,30080340.0,66.34,-2181382.8587019965,46.959551339631886,-108.32084152359205,8.652194013359574,48818525.333333336,49253742.333333336
2020-05-04,MSFT,167.365,171.681,166.689,31668150.470008,171.524,-6065424.606806032,46.166225447031415,-120.3683405296057,16.328456105940464,54035789.651427865,59475712.90518096
2020-05-05,AAPL,71.3604,72.7963,71.2162,152728910.0,71.9683,-15003307.213496923,48.33084791621379,-43.63415474833845,29.953964960837837,179205586.66666666,214279453.21666667
2020-05-05,GOOG,66.896,68.697,66.873,33030660.0,67.5555,-2937551.0713797435,47.516042718926116,-88.38039098986532,19.68226054923226,47223456.0,49413496.666666664
2020-05-05,MSFT,173.234,176.134,172.541,38410219.673625,173.371,-6029954.086011544,47.49582622479191,-79.30111991351781,24.99596167941119,52571357.840374395,59531642.39642355
2020-05-06,AAPL,72.6687,73.3404,72.2797,147128971.0,72.7101,-15078768.663908511,48.09806077788915,-49.2970748494679,32.173432466104785,174202618.86666667,214847722.5
2020-05-06,GOOG,68.0845,68.556,67.3645,24308460.0,67.365,-4191487.95727247,46.03878825595933,-134.7710811714036,19.682260549232268,45804104.666666664,49345345.666666664
2020-05-06,MSFT,174.622,176.671,174.212,33509920.323473,175.071,-6323892.100371003,46.62989474896211,-100.46795970075189,25.984344578675827,50820496.61458777,59465558.25108473
2020-05-07,AAPL,73.3356,73.8072,73.0311,119096643.0,73.4584,-17199841.725567997,46.92758639895379,-97.77799936385881,34.08874920699449,167711494.33333334,215207652.2
2020-05-07,GOOG,68.297,68.88,67.7635,27995180.0,68.628,-4832344.391957551,46.762507316795464,-109.05145458598956,21.20452579529762,44016258.666666664,49363721.0
2020-05-07,MSFT,176.642,177.015,175.108,29523564.925527,176.088,-6799764.328731902,45.92527229288565,-115.51371026563432,26.646272372074627,49175818.35809663,59031311.53783888
2020-05-08,AAPL,74.1191,75.2625,73.7923,138189930.0,75.2076,-17143977.22887194,47.82225954984085,-55.147257470789704,39.75799827407359,163615510.73333332,215551453.31666666
2020-05-08,GOOG,69.1565,69.938,68.774,27761360.0,69.4185,-5297989.1080303565,46.721395290776506,-106.92813802374295,26.09400789333866,42559134.0,49437222.0
2020-05-08,MSFT,177.425,177.445,175.851,32230946.328285,177.141,-6879330.520940915,46.493335429174145,-93.06339033851836,27.51248389127614,48001736.50239543,58748427.19551552
2020-05-11,AAPL,74.7185,76.8861,74.5084,150455881.0,76.392,-15927219.019153148,48.40033724203855,-25.275743822878823,45.362617107677934,161594151.43333334,216426724.48333332
2020-05-11,GOOG,68.914,70.8265,68.8576,28242320.0,70.163,-5564089.03366854,46.8208814773791,-98.6851438472733,29.99373276839435,41361548.0,49598017.333333336
2020-05-11,MSFT,175.647,179.836,175.363,32210117.7737,179.086,-6864919.454361796,46.489448652302045,-87.18004239390307,32.26669896581466,47092909.3880845,58670236.043297194
2020-05-12,AAPL,77.0764,77.5254,75.3968,167316042.0,75.5178,-13448562.508190244,49.20061935201977,13.566358933071815,47.42155744890889,161383500.9,217835111.55
2020-05-12,GOOG,70.356,70.75,68.7385,27812000.0,68.787,-5743451.012055077,46.74010118533323,-95.32333726863253,29.018241333858143,40572574.0,49662272.0
2020-05-12,MSFT,179.143,179.376,174.834,33404506.992341,175.041,-6680186.949417122,46.753507007445755,-75.95388911165251,30.24637487343405,46002227.4784203,58823599.75669708
2020-05-13,AAPL,75.6995,76.6198,73.5281,206821656.0,74.6084,-8204353.669510782,51.041169422331635,103.26291922719913,31.89162167910086,161489589.66666666,218650327.0
2020-05-13,GOOG,68.8525,69.2741,66.42,36251700.0,67.4665,-5145788.3747133985,48.541387061684276,-29.652400397368286,11.592367274501441,40122308.666666664,49892753.666666664
2020-05-13,MSFT,175.079,176.526,169.327,46618265.288473,172.404,-5406052.700608209,49.599904747738336,12.106959577617866,11.323747175211436,44847819.99307893,59115233.08504947
2020-05-14,AAPL,73.8463,75.1262,73.1243,163839876.0,75.064,-7428438.734084517,49.04130712001973,6.897988607627739,28.758515941899297,160879074.06666666,219761820.25
2020-05-14,GOOG,66.751,67.871,66.1955,32061540.0,67.8065,-4952906.13256342,47.712601347730484,-58.339975487526885,10.053782718164426,39628244.666666664,50110690.0
2020-05-14,MSFT,170.284,173.304,168.486,43659675.79158,173.145,-4582036.17898605,48.993276442477594,-4.57738507503927,8.744646464234496,44288404.98679493,59321615.13129676
2020-05-15,AAPL,72.8346,74.6703,72.8022,171488429.0,74.623,-6126137.551436782,49.40622463302115,24.721173764713335,26.202209535681458,160877879.13333333,220887393.71666667
2020-05-15,GOOG,67.5,68.724,66.95,34154940.0,68.6595,-4578456.393539883,48.16995957081308,-40.225755728607034,14.823608297508345,39456822.0,50314421.666666664
2020-05-15,MSFT,171.729,179.396,169.767,48598142.055138,175.657,-3490534.4637564346,50.04820622528328,32.5896155842927,22.62522259100375,44183433.0577538,59491010.53865841
2020-05-18,AAPL,75.9461,76.7524,75.2565,139555418.0,76.3801,-7581786.113587171,47.924002294960985,-50.38032252847154,35.10493845911212,161054535.66666666,220978726.71666667
2020-05-18,GOOG,68.0875,69.6163,67.7125,36479280.0,69.197,-4047602.665425107,48.685508840472444,-20.567054244099797,19.59171485493025,39130531.333333336,50344985.333333336
2020-05-18,MSFT,178.157,178.586,176.438,36812316.114997,177.356,-3535190.6076541543,47.61685328396423,-51.94119901463457,22.625222591003755,43977105.05203643,59259998.97915672
2020-05-19,AAPL,76.3969,77.2455,75.9068,104872911.0,75.9391,-11400939.176267564,46.361282909672575,-124.31009070326981,37.028134104733354,157596312.73333332,218898590.86666667
2020-05-19,GOOG,69.3498,69.6,68.6742,25612980.0,68.6742,-4451893.322164107,46.45096607476101,-100.22439243403933,19.59171485493025,38207815.333333336,49816184.0
2020-05-19,MSFT,177.474,178.958,175.978,27941998.431659,176.116,-4237083.73156596,45.88145532238374,-112.85968409917488,21.036706685825287,42576046.31610257,58538627.64458866
2020-05-20,AAPL,76.7968,77.4842,76.6807,114950287.0,77.4154,-13459730.194627345,46.88191456392494,-96.33059631253487,37.97924246104432,154437236.0,216840348.48333332
2020-05-20,GOOG,69.479,70.521,69.3625,33107500.0,70.336,-4120369.386970345,48.14894366657731,-37.96312599035962,24.57179805505806,37719846.0,49541883.0
2020-05-20,MSFT,177.746,178.742,176.916,32503987.34252,178.569,-4374980.365604579,46.91085128477279,-74.12181297791908,21.036706685825283,41477982.473472096,57897421.31520138
2020-05-21,AAPL,77.2788,77.8191,76.6001,105861860.0,76.8379,-15643978.882323116,46.46118120118356,-111.38321267545452,39.35302812858022,152146452.73333332,215181239.81666666
2020-05-21,GOOG,70.4,70.7745,69.6725,27703880.0,70.14,-4244516.26549761,47.03649619840766,-77.82475231411945,25.921720184001806,37326552.0,49268935.333333336
2020-05-21,MSFT,178.322,179.525,176.282,30277027.444678,176.418,-4610718.760057442,46.46453841890046,-87.42793108202804,22.97741894405553,40807922.52815684,57422174.28913465
2020-05-22,AAPL,76.5768,77.4154,76.4745,84330673.0,77.3338,-18893786.82565014,45.46130548298485,-150.6550675267767,38.12644513982068,149371535.56666666,211063305.81666666
2020-05-22,GOOG,69.8355,70.638,69.5915,26188160.0,70.521,-4414264.618356999,46.72325184786979,-86.10048613106267,25.15665286164887,36749210.0,48712638.0
2020-05-22,MSFT,176.183,177.415,175.549,21654777.805492,176.496,-5430366.432317063,44.75893790598273,-150.19926759881966,20.025427688997638,39742243.51819306,56163946.12403177
2020-05-26,AAPL,78.4526,78.6313,76.7524,129400356.0,76.8085,-17630805.63897039,47.88969942358603,-45.53870258978911,43.291779739313846,149170311.53333333,205865534.21666667
2020-05-26,GOOG,71.8635,72.05,70.6065,41212860.0,70.851,-3298903.6161024533,50.12895533714683,34.002511226790844,32.76842318951173,36963086.666666664,48135979.666666664
2020-05-26,MSFT,179.203,179.357,174.182,37507553.077336,174.622,-4746573.3022265285,48.36402716192859,-17.08360642089072,25.11623118287995,39536083.0773646,55102182.296705864
2020-05-27,AAPL,76.6652,77.2917,75.9263,116435022.0,77.1453,-17474229.204298794,47.26342873002639,-72.259907354234,35.10055247437068,146332677.33333334,201924467.63333333
2020-05-27,GOOG,70.8625,71.087,69.5645,33722840.0,70.892,-2984713.9008815438,48.5291318353219,-23.16954177828831,22.907710164547986,36440279.333333336,47887537.666666664
2020-05-27,MSFT,173.314,175.033,169.854,41087971.781767,174.854,-3871239.4436983615,49.139534837206746,18.388439855060636,8.64105379781376,39068041.10263089,54552648.34620559
2020-05-28,AAPL,76.8182,78.4378,76.5422,137930631.0,77.1798,-15438278.943026066,48.42030796089448,-20.543710566793692,40.17257954774286,146411259.9,198719336.13333333
2020-05-28,GOOG,69.843,72.042,69.8,33879520.0,70.8365,-2692045.0282691717,48.564653959364286,-21.98808361555453,28.136725024440945,36455128.0,47651421.0
2020-05-28,MSFT,173.83,177.111,173.487,35176654.146365,174.475,-3612707.929200828,47.91057178499985,-33.486222577582254,14.42451468978921,38817702.70780937,53893362.976821095
2020-05-29,AAPL,77.4202,77.8809,76.7455,158344207.0,77.1033,-12039336.154235631,49.50845451562813,29.409932511413942,40.172579547742856,146275443.53333333,197582366.6
2020-05-29,GOOG,70.847,71.6285,70.6675,36761180.0,71.446,-2202267.8397710845,49.23128576378184,7.0109588718920195,28.136725024440935,36001768.0,47626335.666666664
2020-05-29,MSFT,175.735,177.228,173.507,43822072.788218,176.242,-2679551.0440938994,49.809692751716725,51.50790424584138,14.749331524050541,38524025.9239301,53758084.51458133
2020-06-01,AAPL,77.0569,78.1707,76.9254,83522030.0,78.0508,-15206018.67737931,45.84152775163581,-150.82203033957182,41.493712023007184,141642788.8,195742863.78333333
2020-06-01,GOOG,70.9195,71.898,70.9,24342800.0,71.591,-2783775.072558362,46.54212927601227,-101.35280212907583,29.67488730467549,35513833.333333336,47178286.333333336
2020-06-01,MSFT,175.549,175.998,174.523,23569916.508673,175.831,-3532965.7295974717,45.76620237678125,-142.5885879289065,14.749331524050541,37475827.071590096,53319975.1746912
2020-06-02,AAPL,77.7836,78.4378,77.3437,90350920.0,78.4133,-16969134.147293642,46.21762992023572,-123.63894961269193,42.73948959515612,140174646.16666666,193352097.86666667
2020-06-02,GOOG,71.5275,71.9805,70.9415,25562560.0,71.961,-3110369.949257318,46.83719278418144,-85.60078591468496,30.164027342967593,35235593.333333336,46717453.0
2020-06-02,MSFT,177.208,177.932,174.425,32018685.296918,177.844,-3487547.158862449,47.601909623929785,-53.00554255196886,20.45246927493222,37268669.363717966,52588176.54327788
2020-06-03,AAPL,78.7325,79.1046,78.1589,107719924.0,78.8423,-16771905.855797246,47.182710546367545,-76.67082774561703,45.81825334082675,137529004.76666668,190207342.4
2020-06-03,GOOG,71.915,72.3276,71.4889,25123720.0,71.819,-3365798.757298451,46.74117348479688,-86.05423374766549,32.28233535961947,34637715.333333336,46014393.333333336
2020-06-03,MSFT,177.756,178.821,176.566,28396641.221679,178.282,-3701078.2015666105,46.89791314560457,-89.04124570920246,22.984128741479356,36261869.82316,51837747.3410792
2020-06-04,AAPL,78.6666,78.9643,77.7915,90265917.0,78.1638,-17818241.719282195,46.31869127749262,-114.4064950186696,41.34215005708161,136504501.26666668,186796749.51666668
2020-06-04,GOOG,71.52,71.948,70.2365,29685440.0,70.609,-3163753.9301085435,47.88994816669564,-42.65666037104556,18.4271213715292,34231803.333333336,45638693.0
2020-06-04,MSFT,177.257,178.733,175.334,29905106.082342,175.918,-3705891.1072856896,47.23411804395277,-67.86197636952922,17.44689608281166,36054394.52692611,51200474.00876412
2020-06-05,AAPL,78.4153,80.4512,78.386,141491140.0,80.3915,-14349543.134081364,49.14602711018827,11.356454914418112,48.21865611922414,136920228.73333332,184737980.11666667
2020-06-05,GOOG,70.6585,72.2525,70.3,34704880.0,71.9195,-2569081.817978315,49.13871257134235,3.3986314086412297,20.588848204082925,34344497.333333336,45346698.0
2020-06-05,MSFT,175.627,180.55,175.051,41479435.783207,180.042,-2744330.1888842583,49.75896430997399,55.64698212913351,22.91834853060961,36297402.07730254,50909897.92612998
2020-06-08,AAPL,80.0889,80.8999,79.3758,98610195.0,80.8667,-14888355.84227474,47.00226384370185,-88.73634139012447,50.10548493405229,135848208.43333334,179171942.71666667
2020-06-08,GOOG,71.117,72.3995,71.117,28083560.0,72.3305,-2601978.526956629,47.582673795790654,-56.79936491601009,21.6601978465224,34187020.0,44405841.333333336
2020-06-08,MSFT,178.821,181.351,177.396,34531767.532329,181.165,-2513809.9744496346,48.32313337607462,-18.41958674546192,25.252907305597727,36256183.84480783,49865392.03671835
2020-06-09,AAPL,80.5465,83.8141,80.5141,152276574.0,83.4192,-10860586.678933784,49.83527353470845,36.77812940447306,60.1793199754882,136889685.93333334,175322850.96666667
2020-06-09,GOOG,72.268,73.4,72.1605,28184980.0,72.808,-2590010.2125168033,47.60896169812429,-54.043286393231426,28.662356506890685,34059477.333333336,43642216.0
2020-06-09,MSFT,180.814,183.402,180.102,30967841.513006,182.552,-2588801.3067819253,47.59434705802873,-54.3457931807021,30.975026379436578,36134778.54385324,48770157.3275929
2020-06-10,AAPL,84.3669,86.0328,83.9289,171801179.0,85.5653,-6023927.168705761,50.82460499223065,78.34961596757171,65.79913526332345,138757119.1,172631439.08333334
2020-06-10,GOOG,72.977,73.713,72.8135,30503060.0,73.2925,-2366232.1123832725,48.22293092211653,-27.81576470025179,30.732821605982245,33108706.666666668,42733145.333333336
2020-06-10,MSFT,183.81,190.933,183.703,45616274.007046,189.32,-1449727.8311715052,50.75237621008489,91.26312037846884,46.923398938710065,36460007.18202671,48002849.81921613
2020-06-11,AAPL,84.7098,85.1361,81.3557,207893685.0,81.459,712812.343441695,52.611798721897614,146.74436307764114,41.109809501704625,140956715.26666668,170513445.7
2020-06-11,GOOG,72.124,72.7238,70.1,39826640.0,70.192,-1420304.7508239597,50.63022043116409,108.0065309463009,3.0230602461205844,31907174.666666668,42109759.666666664
2020-06-11,MSFT,185.746,188.277,178.948,54955671.338844,179.133,204126.51498128474,52.634928927661576,182.33269561169092,27.102403729970565,36509404.901755266,47510165.755329475
2020-06-12,AAPL,83.5969,84.3424,81.0512,206330428.0,82.1614,5858065.595603198,52.5262650930809,139.2724644528974,38.50091179186133,141526686.66666666,168779811.48333332
2020-06-12,GOOG,71.4245,71.85,69.301,38927340.0,70.659,-734736.7478465512,50.396425150690995,114.32815818134006,3.420331141578549,31425482.0,41347403.666666664
2020-06-12,MSFT,183.245,184.388,178.108,45097709.136537,180.559,711284.3562626839,50.52597019864002,94.39683334192509,23.944816767188712,36140213.17487206,46843913.96953782
2020-06-15,AAPL,80.8145,83.8307,80.6515,143098022.0,83.1777,4779023.672459155,49.180616682506525,12.3979158775409,34.99871907184134,138005852.0,166481180.71666667
2020-06-15,GOOG,69.54,71.24,69.396,30121920.0,70.9925,-891564.2701010928,48.14456246195415,-15.303661004022663,3.420331141578544,31047786.666666668,40632400.333333336
2020-06-15,MSFT,177.522,183.52,176.986,34072979.302992,181.722,221184.28051372617,48.28759108712367,-19.775909245890382,19.69892354660408,35907663.20929183,45918681.27997372
2020-06-16,AAPL,85.2315,85.6526,83.5969,170540363.0,85.3816,6068000.217565894,50.59345659615538,73.88353081261242,42.128939161107176,139088269.33333334,162403079.83333334
2020-06-16,GOOG,72.261,72.751,71.295,34232280.0,72.136,-676425.7962820493,49.23982522956272,49.33228185138592,8.893033223103007,31186184.666666668,40002355.0
2020-06-16,MSFT,185.513,188.098,184.134,44248304.627112,186.175,646281.5734681487,50.38617017073057,82.80477926965504,30.137294481173537,36327001.6811953,45181395.666311584
2020-06-17,AAPL,86.1261,86.1869,85.1419,117941588.0,85.2627,2813331.4721150994,47.950243878727115,-46.51246556995266,44.052843068154836,137928691.93333334,158567139.3
2020-06-17,GOOG,72.358,73.0,71.569,30992300.0,72.556,-758589.6668856628,48.406124728394765,-2.0718060568102787,10.764605204652428,31118239.333333332,39170847.666666664
2020-06-17,MSFT,187.562,188.821,186.294,26708925.271494,186.813,-427011.0687883049,46.98609076808129,-93.91435334260544,31.637516025862983,35936958.5344576,44254158.187415995
2020-06-18,AAPL,85.2195,85.7135,84.6882,99812069.0,85.2971,-1214744.6604750752,47.073350515378685,-81.9727955001784,39.83316402733955,136351461.86666667,155277040.36666667
2020-06-18,GOOG,72.458,72.5705,71.3505,31638320.0,71.798,-762789.4375941604,48.585682631360626,4.763852053961081,8.67057613314769,31362568.0,38583336.333333336
2020-06-18,MSFT,186.585,188.99,186.585,23978359.508797,188.821,-1480840.3550201803,46.48094774289945,-114.04502617851998,32.00236732266755,35619239.84063507,43219868.22761142
2020-06-19,AAPL,86.0013,86.4699,83.7013,272647928.0,84.8091,9429222.451286465,55.160375064794934,260.3940316331961,30.916161043668787,141469838.03333333,154590666.18333334
2020-06-19,GOOG,72.2,72.39,71.0675,63157500.0,71.586,1756697.9734059274,56.26748354113345,416.8186147292605,5.898717398169037,32534645.333333332,38275452.0
2020-06-19,MSFT,191.002,191.654,186.938,46207697.865877,187.679,-516519.76044109464,50.924280850018405,95.15535074456558,37.61289968791125,36175377.605313405,42675597.98170502
2020-06-22,AAPL,85.2027,87.1701,85.1567,139630430.0,87.0286,7051000.526185691,49.17788009184892,-3.7513973626721313,34.103188339040194,141517854.7,152566682.71666667
2020-06-22,GOOG,71.45,72.6375,71.1605,30848800.0,72.593,1133553.0719335228,48.572047782938036,-24.799020684197544,8.090374384984624,32637560.0,37598347.0
2020-06-22,MSFT,188.307,193.091,187.758,34123498.581277,192.906,-718999.9477108121,48.65273095510483,-20.217190647590755,40.44628339615692,36238462.680413134,42120099.59140429
2020-06-23,AAPL,88.2709,90.3061,87.8526,218710938.0,88.8868,11415214.206531554,52.35584222856687,138.09883364618125,46.0244909066303,143793023.26666668,152693587.35
2020-06-23,GOOG,72.782,73.797,72.262,28595280.0,73.2205,452664.83897490054,48.09740967721089,-56.32394428235337,17.690684796092935,32649325.333333332,37005436.666666664
2020-06-23,MSFT,194.371,196.138,193.736,32146430.147547,194.195,-1027144.8075438812,48.28817412417648,-39.08574481006618,46.00464010302231,36236339.75954137,41664624.57381293
2020-06-24,AAPL,88.5136,89.4339,86.9432,198575327.0,87.3157,13098251.64619881,51.507473198504144,95.75106099021255,38.27039609170434,144834999.43333334,153109250.16666666
2020-06-24,GOOG,73.0755,73.771,71.4875,35120440.0,71.5985,434529.2684856728,49.573417733667746,31.3566247527391,9.522212296526043,32892940.0,36732757.0
2020-06-24,MSFT,193.903,195.494,189.057,38201105.858969,190.276,-773909.4958631173,49.48726296355285,17.294141315765636,26.607362055169187,36396226.38842896,41199226.93342464
2020-06-25,AAPL,87.4716,88.5136,86.7123,141771864.0,88.4741,9736621.146668285,49.181755797392285,-1.7091020711290223,36.305892995324264,142666673.03333333,152078131.35
2020-06-25,GOOG,71.495,72.145,71.0,24609480.0,72.0665,-423047.49260286614,47.330490544044764,-108.56652566464244,4.6357371574750825,32504866.0,36313587.333333336
2020-06-25,MSFT,190.237,192.945,187.993,28909152.256007,192.681,-1307867.2768600732,47.73017338668212,-67.73678923710118,22.646571973783182,35805922.6206801,40326871.30687951
2020-06-26,AAPL,88.3711,88.5913,85.6085,211599141.0,85.7588,12561774.204982042,51.94126942099778,121.69315653119915,27.07955522867583,144258648.53333333,152568861.3
2020-06-26,GOOG,71.5695,71.6725,67.5995,85353960.0,67.995,3755248.733394332,58.54399691808669,495.79079202297106,21.48466363342833,34281280.0,36954762.333333336
2020-06-26,MSFT,192.084,192.242,187.417,56849169.599721,188.831,517367.8147928193,52.92890788293284,188.52069824952216,20.465696773249636,36245572.4142848,40266988.700539865
2020-06-29,AAPL,85.6645,87.8281,85.1881,134682952.0,87.7347,8496699.715510756,48.914584824492,-15.504795807813968,23.671395104770713,143031799.3,151954839.21666667
2020-06-29,GOOG,67.909,69.78,67.3505,36203600.0,69.7485,3065479.0546412915,49.689049419725876,17.784085202279297,22.98943450057567,34349568.666666664,36903195.333333336
2020-06-29,MSFT,188.297,190.943,186.155,27762985.891746,190.853,-378612.83059319854,47.80817552675535,-73.98009392884165,15.64933493082932,35551067.208838396,39867250.1332961
2020-06-30,AAPL,87.3217,88.7534,87.3017,144556088.0,88.4645,6002537.440979123,49.30683633168829,2.5230082120741333,28.201843116507874,143198488.3,152126511.98333332
2020-06-30,GOOG,69.522,70.9325,69.198,40847620.0,70.6805,2860567.3629814014,50.42201424703105,59.277603733408384,12.337109529751197,34495180.0,36812855.666666664
2020-06-30,MSFT,190.316,196.578,190.181,35674134.507775,195.719,-445226.8066784665,49.19127525514698,1.5396203036876939,29.166684414230353,35513127.821931,39745116.43698372
2020-07-01,AAPL,88.5428,89.087,88.2513,114158943.0,88.2976,1555312.4518749416,48.12981900826157,-54.89011449572094,29.807496267877514,143508022.7,150552167.71666667
2020-07-01,GOOG,70.555,72.15,70.491,35503340.0,71.902,2241124.77433832,49.56242390209417,6.48235520697135,2.328684819029401,34824858.666666664,36516337.0
2020-07-01,MSFT,195.385,198.465,194.058,33335655.227898,196.871,-678878.0567337796,48.79586197487135,-23.00844156803289,33.00957015048257,35692916.381805636,39134481.3489541
2020-07-02,AAPL,89.2071,89.8403,88.1874,117565272.0,88.2976,-1674987.151162088,48.27296209573307,-48.76990528038595,33.402520755101044,143595188.86666667,149016212.43333334
2020-07-02,GOOG,72.347,74.1475,72.321,37189600.0,73.235,1864776.096513547,49.84153312188665,21.11810465549986,11.49962514050243,34960928.666666664,36340387.333333336
2020-07-02,MSFT,197.809,200.066,197.163,30481077.455215,198.375,-1081905.029927589,48.30552841630462,-49.82871137383604,36.15120519155399,35625486.0522288,38551734.26285045
